id,name,category,收盤價,漲跌幅,月增率%,年增率%,累計年增率%,投信持股比例,投信買賣超%,投信買賣超(張),投信5買%,投信10買%,投信20買%,投信5買N天,投信10買N天,投信20買N天,外資持股比例,外資買賣超(張),外資買賣超%,外資5買%,外資10買%,外資20買%,外資5買N天,外資10買N天,外資20買N天自營商買賣超(張),自營商買賣超%,自營商持股比例,主力買賣超(張),主力今日%,主力5買%,主力10買%,主力20買%,投信5賣N天,投信10賣N天,投信20賣N天,20漲跌幅,60漲跌幅
2905,三商,貿易百貨,14.7,1.38,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.08,11.0,0.0,-0.02,-0.34,-0.45,3.0,3.0,,-0.0,0.17,120.0,0.01,-0.04,-0.11,-0.07,0.0,0.0,0.0,-1.67,-1.67
2906,高林,貿易百貨,12.95,-1.52,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73,-10.0,-0.0,-0.01,0.03,0.02,2.0,6.0,,0.0,3.66,-15.0,-0.01,-0.03,-0.03,-0.08,0.0,0.0,0.0,-6.16,-13.67
2908,特力,貿易百貨,20.3,1.25,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66,7.0,0.0,-0.01,0.01,0.01,2.0,6.0,,0.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.98,-0.98
2910,統領,貿易百貨,20.8,-0.72,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,2.0,0.0,0.0,0.0,0.0,4.0,6.0,,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.65,-4.59
2911,麗嬰房,貿易百貨,4.56,-2.77,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.17,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.24,-13.8
2912,統一超,貿易百貨,236.0,-0.21,,,,5.22,0.11,1169.0,0.23,0.22,0.07,2.0,4.0,4.0,19.87,-333.0,-0.03,-0.03,-0.05,-0.37,2.0,4.0,,0.0,0.7,-58.0,-0.01,-0.07,-0.09,-0.36,3.0,6.0,14.0,-4.84,-7.45
2913,農林,貿易百貨,13.2,-2.94,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.09,-854.0,-0.12,-0.37,-0.14,-0.54,1.0,5.0,,-0.02,0.34,-808.0,-0.11,-0.27,-0.14,-0.46,0.0,0.0,0.0,-9.28,-12.0
2915,潤泰全,貿易百貨,52.8,0.57,,,,3.19,-0.04,-444.0,-0.14,-0.15,-0.17,0.0,0.0,0.0,6.77,200.0,0.02,-0.02,-0.07,0.06,3.0,5.0,,-0.0,4.91,-2.0,-0.0,-0.1,-0.04,0.29,5.0,10.0,18.0,-4.86,-4.86
2916,滿心,貿易百貨,48.9,0.2,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.07,3.0,0.01,-0.0,-0.0,0.01,1.0,4.0,,0.0,0.0,0.0,0.0,0.01,0.05,0.05,0.0,0.0,0.0,-2.2,-2.2
2923,鼎固-KY,建材營造,19.75,2.33,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.36,2.0,0.0,0.0,0.0,0.0,2.0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.18,-13.57
2924,東凌-KY,貿易百貨,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,,
2926,誠品生活,文化創意業,39.15,-0.89,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,3.0,0.01,0.01,0.01,0.01,2.0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.38,-13.0
2929,淘帝-KY,貿易百貨,8.01,-0.62,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.02,-25.0,-0.02,-0.19,-0.15,-0.78,1.0,3.0,,-0.0,1.48,-33.0,-0.03,0.01,0.03,-0.68,0.0,0.0,0.0,-8.56,-14.97
2937,集雅社,貿易百貨,43.5,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.47,-2.47
2939,凱羿-KY,貿易百貨,24.95,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.76,1.0,0.0,-0.01,-0.01,-0.01,2.0,2.0,,0.0,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.13,-9.76
2945,三商家購,貿易百貨,38.0,-0.26,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,1.0,0.0,0.0,0.0,0.0,3.0,3.0,,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,-1.94,-1.94
2947,振宇五金,貿易百貨,80.1,-2.91,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,-2.0,-0.01,-0.02,-0.04,-0.05,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.25,-12.93
2948,寶陞,居家生活,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,,
2949,欣新網,數位雲端,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
3002,歐格,電腦及週邊設備業,24.75,-0.8,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89,-10.0,-0.01,-0.11,0.33,0.89,1.0,3.0,,0.0,0.22,46.0,0.05,-0.02,-4.17,-3.61,0.0,0.0,0.0,-15.38,-15.38
3003,健和興,電子零組件業,46.2,-0.54,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.97,19.0,0.01,0.05,0.03,-0.14,4.0,7.0,,-0.01,0.27,9.0,0.01,0.0,0.0,-0.13,0.0,0.0,0.0,-10.64,-15.85
3004,豐達科,鋼鐵工業,101.0,0.5,,,,2.6,0.0,0.0,0.0,-0.37,-0.37,0.0,0.0,0.0,3.37,19.0,0.04,0.61,1.03,-0.13,5.0,9.0,,0.0,1.81,12.0,0.02,0.05,-0.08,-1.76,0.0,3.0,3.0,-15.13,-32.67
3005,神基,電腦及週邊設備業,123.0,-3.15,,,,13.75,0.03,169.0,0.11,-0.01,-0.54,3.0,4.0,4.0,23.35,193.0,0.03,-0.19,-0.3,0.13,3.0,5.0,,0.0,9.01,-423.0,-0.07,-0.35,-0.43,-0.63,2.0,6.0,16.0,-14.58,-25.45
3006,晶豪科,半導體業,85.6,-2.95,,,,0.05,0.01,40.0,0.04,0.04,0.04,2.0,2.0,2.0,19.41,749.0,0.26,-0.67,1.26,8.67,3.0,5.0,,-0.06,4.12,351.0,0.12,-2.54,-0.55,4.25,0.0,0.0,0.0,-12.83,-12.83
3008,大立光,光電業,2075.0,0.24,,,,2.74,0.0,2.0,0.01,0.01,0.05,3.0,7.0,15.0,31.42,23.0,0.02,-0.27,-0.21,-0.49,2.0,6.0,,-0.01,2.86,-16.0,-0.01,-0.33,-0.21,-0.44,2.0,3.0,3.0,-10.17,-17.5
3010,華立,電子通路業,101.5,1.5,,,,3.68,0.01,12.0,-0.14,-0.12,-0.09,1.0,3.0,6.0,12.95,75.0,0.03,1.44,3.04,2.84,5.0,10.0,,0.0,0.2,109.0,0.05,0.83,1.86,1.78,4.0,7.0,13.0,-3.33,-3.33
3011,今皓,電子零組件業,12.7,-0.39,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.78,-8.0,-0.01,-0.38,0.02,-0.5,1.0,6.0,,0.0,0.39,14.0,0.01,-0.08,-0.04,-0.88,0.0,0.0,0.0,-15.89,-24.4
3013,晟銘電,電腦及週邊設備業,120.0,-2.83,,,,1.53,0.0,0.0,-0.67,-0.07,0.13,0.0,2.0,4.0,9.02,-964.0,-0.62,-3.47,4.7,3.22,0.0,4.0,,-0.03,1.48,-759.0,-0.49,-3.9,5.71,4.71,2.0,3.0,7.0,-13.04,-13.04
3014,聯陽,半導體業,117.5,-0.84,,,,3.71,-0.02,-33.0,-0.31,-0.64,-0.92,0.0,0.0,1.0,24.61,-158.0,-0.1,-0.54,-0.59,-1.48,0.0,3.0,,-0.0,0.62,-148.0,-0.09,-0.6,-0.66,-1.56,5.0,10.0,19.0,-12.64,-13.6
3015,全漢,電子零組件業,52.7,-6.06,,,,1.16,0.02,30.0,0.04,0.42,0.77,2.0,4.0,7.0,8.91,-652.0,-0.35,-0.96,-1.28,-1.79,1.0,2.0,,-0.0,0.2,-574.0,-0.31,-0.6,-0.47,-0.74,1.0,3.0,3.0,-14.31,-14.31
3016,嘉晶,半導體業,47.5,-2.66,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,307.0,0.11,0.51,0.17,0.03,5.0,7.0,,-0.0,0.67,97.0,0.03,0.19,-0.05,-1.44,0.0,0.0,0.0,-22.89,-22.89
3017,奇鋐,電腦及週邊設備業,1340.0,-2.19,,,,11.14,-0.02,-86.0,-0.34,-0.34,0.52,0.0,3.0,13.0,50.54,5.0,0.0,-0.05,-0.15,0.0,3.0,5.0,,-0.07,1.35,-453.0,-0.12,-0.7,-0.78,-0.21,5.0,7.0,7.0,-13.55,-13.55
3018,同開,其他電子業,12.05,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.09,,,,,,0.0,0.0,0.0,-9.4,-22.76
3019,亞光,光電業,131.5,0.0,,,,0.0,0.0,0.0,-0.17,-0.62,-0.62,0.0,0.0,0.0,8.26,239.0,0.09,0.77,0.87,-0.64,4.0,7.0,,-0.01,0.58,198.0,0.07,0.35,0.03,-1.21,1.0,3.0,3.0,-16.24,-22.19
3021,鴻名,電子零組件業,17.25,0.88,,,,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.65,-3.0,-0.0,0.01,-0.01,-0.05,2.0,4.0,,0.0,0.05,0.0,0.0,-0.02,-0.03,-0.13,0.0,0.0,0.0,-5.99,-10.62
3022,威強電,電腦及週邊設備業,63.9,-1.54,,,,0.28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,15.73,-225.0,-0.13,-0.54,0.09,-0.94,0.0,3.0,,-0.0,0.79,-181.0,-0.1,-0.42,0.01,-0.61,2.0,2.0,7.0,-8.71,-9.87
3023,信邦,電子零組件業,206.0,-0.48,,,,7.14,0.41,993.0,0.78,0.79,0.62,3.0,8.0,10.0,34.58,-921.0,-0.38,-1.13,-0.54,-1.65,2.0,6.0,,0.02,0.96,-100.0,-0.04,-0.24,-0.15,-1.26,2.0,2.0,10.0,-11.59,-13.08
3024,憶聲,光電業,10.25,-5.09,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63,139.0,0.05,-0.04,-0.08,-0.46,2.0,5.0,,0.0,0.04,-303.0,-0.11,-0.24,-0.31,-1.02,0.0,0.0,0.0,-13.14,-25.18
3025,星通,通信網路業,42.85,-1.04,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.42,15.0,0.03,-0.03,0.44,0.47,3.0,7.0,,0.0,0.47,-36.0,-0.06,-0.08,0.2,-0.06,0.0,0.0,0.0,-9.02,-19.0
3026,禾伸堂,電子零組件業,103.0,3.0,,,,0.35,-0.0,-1.0,-0.0,-0.0,0.22,0.0,0.0,7.0,16.32,-197.0,-0.12,-1.12,-0.65,1.3,2.0,4.0,,0.01,0.75,33.0,0.02,-0.64,-0.56,-0.79,2.0,2.0,3.0,-13.81,-13.81
3027,盛達,通信網路業,23.5,-1.47,,,,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.13,-75.0,-0.07,-0.14,-0.16,-0.46,2.0,3.0,,0.0,0.11,-8.0,-0.01,-0.06,-0.19,-0.38,0.0,0.0,0.0,-4.08,-18.4
3028,增你強,電子通路業,35.2,-1.12,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.51,161.0,0.07,-0.92,-0.63,0.46,2.0,6.0,,-0.02,0.0,111.0,0.05,-1.11,-0.81,-0.37,0.0,0.0,0.0,-14.04,-14.04
3029,零壹,資訊服務業,107.5,-0.46,,,,0.27,0.01,15.0,0.05,0.05,-0.01,3.0,3.0,3.0,4.87,-47.0,-0.03,-0.67,-0.2,-0.78,1.0,6.0,,-0.0,0.75,-3.0,-0.0,-0.48,-0.3,-0.86,0.0,0.0,2.0,-7.73,-15.69
3030,德律,其他電子業,142.5,-1.38,,,,6.05,-0.51,-1194.0,-0.96,-0.81,-0.42,2.0,5.0,10.0,13.83,905.0,0.38,0.29,-0.42,-1.62,3.0,3.0,,-0.01,0.44,-134.0,-0.06,-0.47,-0.6,-1.5,3.0,4.0,9.0,-13.9,-33.72
3031,佰鴻,光電業,18.35,-2.39,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21,-130.0,-0.08,-0.28,-0.55,-0.4,0.0,3.0,,-0.01,0.19,-36.0,-0.02,-0.22,-0.61,-0.65,0.0,0.0,0.0,-15.24,-15.24
3032,偉訓,電子零組件業,84.5,-3.87,,,,0.37,0.0,0.0,0.0,0.0,-0.12,0.0,0.0,0.0,7.84,13.0,0.01,-0.68,-1.22,-2.62,3.0,5.0,,-0.03,0.72,-138.0,-0.13,-0.85,-2.43,-4.55,0.0,0.0,3.0,-16.34,-25.55
3033,威健,電子通路業,29.35,-0.84,,,,0.78,-0.04,-168.0,0.01,-0.34,-0.51,2.0,2.0,6.0,7.59,-913.0,-0.21,0.06,0.08,0.3,3.0,7.0,,0.0,0.14,-220.0,-0.05,0.21,0.12,0.58,3.0,7.0,13.0,-5.48,-5.48
3034,聯詠,半導體業,392.0,0.0,,,,27.42,0.01,85.0,-0.0,-0.11,-0.28,3.0,3.0,7.0,28.66,-86.0,-0.01,-0.0,-0.12,-0.87,2.0,4.0,,0.02,8.03,49.0,0.01,0.09,-0.15,-0.86,2.0,7.0,13.0,-6.78,-12.6
3035,智原,半導體業,159.5,-3.92,,,,0.1,0.0,0.0,0.0,0.0,-0.62,1.0,1.0,2.0,6.22,-172.0,-0.07,-0.77,-0.82,-1.46,0.0,1.0,,-0.03,2.74,-642.0,-0.25,-0.76,-1.41,-6.16,0.0,3.0,11.0,-13.55,-13.55
3036,文曄,電子通路業,131.0,-0.76,,,,15.36,-0.09,-966.0,-0.1,-0.16,-0.25,2.0,3.0,7.0,21.13,626.0,0.06,-0.41,-0.4,0.48,2.0,4.0,,-0.02,5.9,-352.0,-0.03,-0.37,-0.57,0.17,3.0,7.0,13.0,-17.09,-17.09
3037,欣興,電子零組件業,160.5,-5.59,,,,3.84,0.0,12.0,0.13,0.18,-0.33,4.0,7.0,10.0,36.87,-15003.0,-0.98,0.13,0.1,2.33,2.0,5.0,,-0.02,1.41,-12845.0,-0.84,0.38,0.07,1.73,1.0,3.0,10.0,-10.08,-10.08
3038,全台,光電業,20.15,-0.74,,,,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.62,-19.0,-0.01,0.03,0.27,0.26,2.0,6.0,,-0.0,0.25,0.0,0.0,-0.03,0.08,0.16,2.0,3.0,10.0,-5.4,-10.24
3040,遠見,其他,55.7,-0.18,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,-9.0,-0.01,-0.25,-0.23,-1.03,0.0,2.0,,0.0,8.43,3.0,0.0,0.0,-0.17,-0.15,0.0,0.0,0.0,-12.7,-25.34
3041,揚智,半導體業,24.95,-2.35,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.42,-58.0,-0.03,-0.42,-0.58,-0.51,0.0,2.0,,-0.0,1.22,-187.0,-0.1,-0.34,-0.47,-0.46,0.0,0.0,0.0,-18.73,-21.66
3042,晶技,電子零組件業,81.3,-1.45,,,,6.51,0.04,137.0,0.06,-0.14,-0.48,2.0,2.0,2.0,13.03,-7.0,-0.0,0.13,0.08,-0.3,3.0,5.0,,-0.1,0.31,-364.0,-0.12,-0.48,-0.39,-1.91,3.0,6.0,16.0,-12.49,-17.55
3043,科風,其他電子業,20.1,-4.51,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,-19.0,-0.05,-0.41,-0.46,-0.62,0.0,3.0,,0.0,2.29,-22.0,-0.06,-0.09,-0.03,-0.34,0.0,0.0,0.0,-18.95,-23.14
3044,健鼎,電子零組件業,294.5,0.34,,,,15.68,-0.26,-1350.0,-0.77,-0.71,-1.15,0.0,3.0,6.0,42.23,749.0,0.14,-0.03,-1.25,-0.64,3.0,4.0,,0.02,6.87,-390.0,-0.07,-0.65,-1.84,-1.69,5.0,7.0,14.0,-15.25,-15.25
3045,台灣大,通信網路業,106.5,-0.47,,,,7.22,0.0,106.0,-0.02,-0.04,-0.2,1.0,1.0,2.0,15.88,-1573.0,-0.04,-0.3,-0.09,0.16,1.0,6.0,,-0.0,0.83,-787.0,-0.02,-0.21,-0.15,-0.19,4.0,8.0,17.0,-5.33,-5.33
3046,建��,電腦及週邊設備業,46.8,0.11,,,,0.01,0.0,0.0,0.0,0.0,-0.09,0.0,0.0,0.0,3.61,-69.0,-0.09,-0.0,-0.13,0.24,2.0,6.0,,0.0,0.28,-19.0,-0.02,0.0,-0.52,-0.56,0.0,0.0,3.0,-8.95,-8.95
3047,訊舟,通信網路業,16.75,1.52,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,-174.0,-0.08,-0.46,-0.28,-1.6,1.0,5.0,,0.0,0.37,-281.0,-0.13,-0.89,-0.88,-1.66,0.0,0.0,0.0,-21.55,-29.18
3048,益登,電子通路業,37.4,2.33,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,-272.0,-0.11,-0.41,-0.85,-1.44,2.0,4.0,,0.0,0.36,-205.0,-0.08,-0.28,-1.0,-2.08,0.0,0.0,0.0,-10.53,-20.34
3049,和鑫,光電業,6.72,-2.33,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.78,160.0,0.02,0.02,0.1,0.03,3.0,5.0,,-0.0,0.14,-35.0,-0.0,0.08,0.09,-0.1,0.0,0.0,0.0,-7.57,-7.57
3050,鈺德,光電業,11.5,0.44,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.62,-95.0,-0.06,-0.17,0.01,-0.3,2.0,5.0,,-0.01,0.23,-9.0,-0.01,0.04,0.03,-0.11,0.0,0.0,0.0,-8.37,-12.55
3051,力特,光電業,18.8,-1.31,,,,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.15,-55.0,-0.03,-0.17,-0.15,0.33,2.0,5.0,,0.0,0.05,-9.0,-0.01,-0.08,-0.19,-0.77,0.0,0.0,0.0,-10.48,-20.84
3052,夆典,建材營造,11.2,-1.32,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57,-187.0,-0.08,-0.22,0.03,0.24,1.0,5.0,,0.0,0.15,-26.0,-0.01,-0.18,-0.07,-0.56,0.0,0.0,0.0,-3.45,-8.94
3054,立萬利,半導體業,22.75,2.02,,,,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,-0.02,2.0,5.0,,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.52,-9.0
3055,蔚華科,電子通路業,56.7,-2.07,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,-111.0,-0.11,0.03,0.73,-0.08,1.0,5.0,,0.0,0.07,-24.0,-0.02,0.06,0.57,-0.38,0.0,0.0,0.0,-10.57,-10.57
3056,總太,建材營造,18.2,-2.41,,,,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.92,-681.0,-0.2,-0.24,-0.11,-0.2,2.0,5.0,,0.0,0.1,-499.0,-0.15,-0.26,-0.24,-0.67,0.0,0.0,0.0,-9.23,-18.93
3057,喬鼎,電腦及週邊設備業,14.3,-5.3,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,5.0,0.01,-0.11,-0.08,-0.09,2.0,4.0,,0.0,0.25,-13.0,-0.02,-0.24,0.0,-0.02,0.0,0.0,0.0,-15.38,-15.38
3058,立德,電子零組件業,9.85,-1.4,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.27,-127.0,-0.06,-0.38,-0.44,-0.71,1.0,3.0,,-0.0,0.06,-147.0,-0.07,-0.38,-0.54,-1.29,0.0,0.0,0.0,-19.59,-22.44
3059,華晶科,光電業,41.15,0.73,,,,0.01,0.01,33.0,0.01,0.01,0.01,2.0,2.0,2.0,17.26,276.0,0.1,0.59,1.82,-1.64,5.0,10.0,,-0.0,0.72,165.0,0.06,0.14,0.81,-2.53,0.0,0.0,0.0,-18.19,-33.84
3060,銘異,電腦及週邊設備業,27.5,-4.01,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,963.0,0.7,1.53,5.16,5.05,3.0,7.0,,0.0,1.46,290.0,0.21,-0.44,2.35,1.96,0.0,0.0,0.0,-9.09,-9.09
3062,建漢,通信網路業,23.35,-1.48,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.57,-403.0,-0.12,0.23,0.24,-1.39,2.0,5.0,,-0.01,0.65,-314.0,-0.1,-0.11,-0.18,-7.59,0.0,0.0,0.0,-20.58,-20.58
3064,泰偉,文化創意業,47.85,-0.21,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,-0.02,-0.02,0.0,0.0,,0.0,3.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.68,-9.72
3066,李洲,光電業,13.2,-0.38,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,-2.0,-0.0,0.0,0.02,0.02,3.0,6.0,,0.0,0.0,-1.0,-0.0,-0.05,-0.05,-0.08,0.0,0.0,0.0,-8.33,-23.26
3067,全域,其他電子業,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,,
3071,協禧,電腦及週邊設備業,20.75,-2.58,,,,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,11.0,0.01,-0.22,0.03,-0.2,2.0,6.0,,0.0,0.03,-31.0,-0.03,-0.22,-0.19,-0.53,0.0,0.0,0.0,-17.5,-24.55
3073,天方能源,半導體業,29.25,-3.15,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,-25.0,-0.08,0.0,-0.02,-0.04,2.0,4.0,,0.0,0.0,,,,,,0.0,0.0,0.0,-21.58,-34.27
3078,僑威,電子零組件業,69.5,-1.56,,,,4.23,-0.02,-50.0,-0.02,-0.02,-0.13,0.0,1.0,2.0,23.14,-269.0,-0.12,-1.07,-1.71,-2.09,0.0,1.0,,-0.0,1.0,-323.0,-0.14,-0.75,-1.45,-1.69,3.0,3.0,11.0,-11.01,-26.22
3081,聯亞,通信網路業,404.0,-3.81,,,,9.02,0.0,0.0,0.0,0.0,-0.33,0.0,0.0,2.0,20.08,-407.0,-0.44,0.67,1.12,-0.64,4.0,9.0,,0.1,1.93,-234.0,-0.25,0.48,0.71,-2.19,1.0,1.0,7.0,-16.1,-19.36
3083,網龍,文化創意業,32.15,-1.68,,,,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,-15.0,-0.02,-0.0,0.03,-0.07,3.0,5.0,,0.0,0.48,-12.0,-0.01,0.0,0.01,-0.13,0.0,0.0,0.0,-5.02,-5.99
3085,新零售,電子商務,14.7,0.68,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.37,-14.04
3086,華義,文化創意業,228.5,1.56,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.79,40.0,0.17,-0.07,-0.47,1.61,3.0,3.0,,0.01,0.17,26.0,0.11,0.02,0.17,0.63,0.0,0.0,0.0,-4.39,-4.39
3088,艾訊,電腦及週邊設備業,72.5,-0.82,,,,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,34.0,0.03,-0.54,-0.68,-1.09,1.0,3.0,,-0.0,0.62,16.0,0.02,-0.41,-0.48,-0.6,0.0,0.0,0.0,-12.76,-18.36
3089,億杰,電子零組件業,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3090,日電貿,電子零組件業,82.0,0.99,,,,5.41,-0.02,-36.0,-0.18,-0.26,-0.24,0.0,0.0,3.0,8.69,-295.0,-0.16,-4.13,-6.71,-5.65,0.0,0.0,,-0.01,0.47,-336.0,-0.18,-3.64,-5.72,-6.02,4.0,8.0,15.0,-16.33,-16.33
3092,鴻碩,電子零組件業,15.1,-4.73,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,-37.0,-0.03,-0.5,-0.27,-0.36,1.0,3.0,,0.0,0.11,-120.0,-0.11,-1.07,-1.1,-1.31,0.0,0.0,0.0,-12.97,-16.11
3093,港建,其他電子業,24.05,-0.21,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.07,-5.0,-0.0,-0.01,0.03,-0.08,2.0,6.0,,0.0,0.01,0.0,0.0,-0.01,-0.01,-0.09,0.0,0.0,0.0,-5.5,-14.26
3094,聯傑,半導體業,23.0,-2.95,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03,-47.0,-0.06,-0.21,0.14,-0.37,1.0,5.0,,0.0,0.22,-64.0,-0.08,-0.04,-0.0,-0.38,0.0,0.0,0.0,-10.85,-17.41
3095,及成,通信網路業,27.4,1.29,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,0.0,0.0,0.0,0.04,0.02,0.0,2.0,,-0.0,9.71,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,-7.12,-9.57
3105,穩懋,半導體業,117.5,-1.67,,,,0.2,0.0,2.0,-0.01,0.02,0.16,1.0,4.0,7.0,22.65,85.0,0.02,0.48,0.91,4.66,4.0,8.0,,-0.0,2.47,-142.0,-0.03,0.36,0.32,3.48,1.0,1.0,1.0,-9.27,-9.27
3114,好德,電子零組件業,25.95,-0.57,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,5.0,0.01,0.05,0.06,0.06,3.0,5.0,,0.0,0.15,6.0,0.01,0.08,0.09,0.05,0.0,0.0,0.0,-2.63,-2.63
